"Writter"	"Year"	"AvgAS"	"AvgCS"
"Philip LaZebnik"	1998	60.1535742971888	58.9859705488621
"Philip LaZebnik"	2000	60.1537802527308	58.9853823088456
"Philip Lonergan"	1920	60.1546286876907	58.9865074690796
"Philip Lui"	2013	60.1522646964343	58.9846878680801
"Philip McGrade"	2003	60.1519271948608	58.9837259100642
"Philip Nutman"	2007	60.1519725924736	58.984155023821
"Philip Pfeiffer"	1997	60.1501980516005	58.9826035756343
"Philip Pierce"	2007	60.1507252582562	58.9832468019055
"Philip Quinaz"	2013	60.1508242346393	58.9836758724042
"Philip Railsback"	2008	60.1505485683704	58.983676746053
"Philip Rapp"	1949	60.1516108316387	58.9852830996468
"Philip Ridley"	1990	60.1527264943544	58.9866752287687
"Philip Ridley"	1995	60.1524507705479	58.984428510274
"Philip Ridley"	2010	60.1517470169618	58.9852854620365
"Philip Shane"	2011	60.1531835205992	58.9872124130551
"Philip Shane"	2014	60.1538708469317	58.9886576427157
"Philip Shelby"	2015	60.1523646479777	58.9859833083672
"Philip Shelby"	2016	60.1512865778634	58.9844861712941
"Philip Stark"	2000	60.1505830747834	58.9822937841018
"Philip Wylie"	1933	60.1517518052955	58.9842738700187
"Philip Yordan"	1951	60.1523855370133	58.984702610184
"Philip Yordan"	1953	60.1523239022303	58.9860940257795
"Philip Yordan"	1954	60.1537967914439	58.9905882352941
"Philip Yordan"	1955	60.154253328343	58.994599796824
"Philip Yordan"	1956	60.1552609067579	58.9967921300257
"Philip Yordan"	1961	60.1561614541566	58.9981823041967
"Philip Yordan"	1964	60.1566342350048	59.0003742114829
"Philip Yordan"	1965	60.1570535093815	59.0008018388838
"Philip Yung"	2014	60.1568847551849	59.0011225144323
"Philipp Stölzl"	2010	60.1579988240954	59.0024587097119
"Philipp Stölzl"	2011	60.158257616248	59.0027258150722
"Philippa Boyens"	2001	60.1601197156753	59.0044358933248
"Philippa Boyens"	2002	60.1619816160752	59.0063595553655
"Philippa Boyens"	2003	60.163362368407	59.0081761342382
"Philippa Boyens"	2005	60.1628192796837	59.0095115955969
"Philippa Boyens"	2009	60.1623831151483	59.008014961261
"Philippa Boyens"	2012	60.1636033340457	59.0082816841205
"Philippa Boyens"	2013	60.164930277288	59.0090826521344
"Philippa Goslett"	2009	60.1642803718346	59.0071588844962
"Philippe Blasband"	2005	60.1649126555906	59.008387200171
"Philippe Blasband"	2010	60.163782051282	59.0079594017094
"Philippe Blasband"	2011	60.1644677100582	59.0093477912505
"Philippe Blasbland"	2010	60.1633372502938	59.0089199871809
"Philippe Bruneau"	1997	60.1618864498211	59.0067831009988
"Philippe Caland"	2008	60.1600085451827	59.0051805169836
"Philippe Claudel"	2008	60.1613351134846	59.0067289719626
"Philippe de Broca"	1964	60.1623411299797	59.0083840649365
"Philippe de Broca"	1997	60.1632936401986	59.0098787846425
"Philippe Diaz"	2008	60.1640858607433	59.0096646732166
"Philippe Diaz"	2011	60.163169416413	59.0078487906455
"Philippe Djian"	1986	60.1647624132408	59.0088093966898
"Philippe Dumarcay"	1974	60.1661416902461	59.0103571619241
"Philippe Falardeau"	2008	60.1674140508221	59.0125453768952
"Philippe Falardeau"	2012	60.168793039022	59.0145732130465
"Philippe Garrel"	2012	60.1667022525889	59.0143589196114
"Philippe Lefebvre"	2006	60.1681345076061	59.0162263143848
"Philippe Lopes-Curval"	2005	60.1698334756618	59.0167591801879
"Philippe Lopes-Curval"	2012	60.1688637455302	59.0149970646315
"Philippe Martinez"	2005	60.1668267691322	59.0129149322233
"Phillip Borsos"	1985	60.167298148247	59.0122738673355
"Phillip Borsos"	1995	60.1669156883671	59.012166488794
"Phillip Fenty"	1972	60.1673870124326	59.0138733258631
"Phillip J. Bartell"	2006	60.1674847935119	59.0130722441575
"Phillip J. Bartell"	2009	60.1671023848904	59.0108307101318
"Phillip Jayson Lasker"	2001	60.1668267178831	59.0104033290653
"Phillip Nutman"	2007	60.1668711656442	59.0108295545479
"Phillip Railsback"	2008	60.1665955403819	59.0108289768484
"Phillip Schneider"	2002	60.1650930815597	59.0084280151491
"Phinehas Hodges"	2013	60.1665777682953	59.0091209729038
"Phoebe Ephron"	1954	60.16640887514	59.0095471758494
"Phoebe Ephron"	1956	60.1664533333333	59.0108266666667
"Phoebe Ephron"	1957	60.1676710575436	59.0130126393259
"Phoebe Gloeckner"	2015	60.1684087030717	59.0148784129693
"Phoef Sutton"	1996	60.1671643382745	59.0107710355124
"Phyllis Nagy"	2015	60.1678485737137	59.0126899493468
"Pia Frohlich"	1979	60.1694391128172	59.0142354446577
"Pier Paolo Pasolini"	1960	60.1710294823266	59.0162605960441
"Pier Paolo Pasolini"	1961	60.1725130610939	59.018445463269
"Pier Paolo Pasolini"	1964	60.1738898661976	59.0203102510795
"Pier Paolo Pasolini"	1965	60.1751599147122	59.0215351812367
"Pier Paolo Pasolini"	1967	60.1761633175204	59.0229731890624
"Pier Paolo Pasolini"	1969	60.17636712504	59.0228653661657
"Pier Paolo Pasolini"	1971	60.176517614454	59.0230773330491
"Pierce Gardner"	2000	60.1744297591132	59.0203048390535
"Pierce Gardner"	2007	60.1749000799361	59.020623501199
"Piero De Bernardi"	1984	60.1767025471598	59.0220611744645
"Piero Regnoli"	1980	60.1756274311291	59.0210475835243
"Piero Vivarelli"	1966	60.1768968456948	59.0228047740835
"Pierre Boileau"	1962	60.1783259630241	59.0248814534605
"Pierre Bordage"	2007	60.1769312733085	59.0240277037826
"Pierre Bost"	1966	60.1775611315327	59.0251451707421
"Pierre David"	1997	60.1763797144684	59.0232793522267
"Pierre Deschamps"	2015	60.17530495925	59.0231183082086
"Pierre Gascar"	1962	60.1767337807606	59.0251944178119
"Pierre Gendron"	1944	60.1755525965379	59.0273768308921
"Pierre Hodgson"	2005	60.176981252663	59.028973157222
"Pierre Jolivet"	1985	60.1777706768919	59.0304095435906
"Pierre Leccia"	2004	60.1777079561189	59.0321652998189
"Pierre Leroux"	2003	60.1774854891102	59.0316310772672
"Pierre Lhomme"	1963	60.1791799787007	59.0333865814696
"Pierre Salvadori"	2003	60.1794899100154	59.0332783131889
"Pierre Salvadori"	2006	60.1802789905228	59.0344478756256
"Pierre Salvadori"	2015	60.1795772773252	59.034871958686
"Pierre Thoretton"	2011	60.1793015332198	59.0349233390119
"Pierre Uytterhoeven"	1966	60.1807293052968	59.035879691243
"Pierre Uytterhoeven"	2003	60.1805067603535	59.0353454700309
"Piers Ashworth"	2007	60.1802310108053	59.0338531963592
"Piers Ashworth"	2009	60.1793698105174	59.0314562486694
"Piers Ashworth"	2011	60.1780296982277	59.030017563468
"Piers Thompson"	2007	60.1768493879723	59.0302288451304
"Pieter Jan Brugge"	2004	60.1753499015486	59.0293757649939
"Pieter Kramer"	2004	60.1760855683269	59.0287356321839
"Pietra Brettkelly"	2008	60.17570371947	59.0301708082797
"Ping Ran"	2012	60.1755347451314	59.031446206236
"Pinkg"	1959	60.1738228252195	59.0283054003724
"Piotr Uklanski"	2007	60.1713662481379	59.0271866354543
"Pip Karmel"	2000	60.171197531521	59.0273979890408
"Piyaros Thongdee"	2005	60.1720395786786	59.0271305458027
"Piyush Jha"	2009	60.1716580669185	59.0270227139741
"Pj Torokvei"	1986	60.1705319148936	59.0244680851064
"Pj Torokvei"	1994	60.1698845806074	59.0244135950215
"Polly Platt"	1978	60.1698223593235	59.0252100840336
"Polly Stenham"	2016	60.1693346806361	59.0251555602829
"Prakash Jha"	2010	60.1695383960859	59.0227611146565
"Prakash Jha"	2011	60.1689976070194	59.0231853230524
"Prakash Kapadia"	2002	60.1704775071786	59.0247793257471
"Prakash Kapadia"	2005	60.1720635933429	59.0252033817196
"Prakash Kapadia"	2007	60.1713100808167	59.0241918332624
"Prasoon Joshi"	2013	60.1725769578393	59.0256791961295
"Pratibha Parmar"	2007	60.1728775716336	59.0211046727978
"Preston A. Whitmore"	2007	60.173984690623	59.0209440782479
"Preston A. Whitmore II"	1996	60.1720087173763	59.0184978472333
"Preston A. Whitmore II"	2003	60.173115764856	59.0162113319868
"Preston A. Whitmore II"	2006	60.1730002657454	59.0131809726282
"Preston A. Whitmore II"	2007	60.1741071428571	59.0130208333333
"Preston Lacy"	2006	60.1751607588882	59.013232715098
"Preston Lacy"	2010	60.1756297162291	59.0135508555638
"Preston Sturges"	1941	60.1785866099894	59.0179064824655
"Preston Sturges"	1942	60.1797460283726	59.0198714202221
"Preston Sturges"	1944	60.1823301280348	59.0233225309462
"Preston Sturges"	1948	60.1837547811305	59.0251274968126
"Primo Brown"	2016	60.182363877822	59.0219920318725
"Prince"	1990	60.1812918304473	59.0196536704558
"Priscilla Chapman"	1981	60.1797949753014	59.0185372072024
"Przemyslaw Nowakowski"	2009	60.1805821117485	59.0203951561504
"Punit Malhotra"	2013	60.178819905465	59.0199160868872
"Q. Allan Brocka"	2004	60.1787041954328	59.0176314391928
"Q. Allan Brocka"	2006	60.1788009133875	59.0168339440285
"Q. Allan Brocka"	2007	60.1793224299065	59.0174702633815
"Q. Allan Brocka"	2009	60.1789412201986	59.0152392077736
"Qasim Basir"	2011	60.1798874376128	59.0162472124881
"Queen Latifah"	2004	60.1786567560393	59.0133793469604
"Quentin Dupieux"	2011	60.177904013591	59.0139095349331
"Quentin Dupieux"	2013	60.1768328290067	59.013431013431
"Quentin Dupieux"	2015	60.1771950313197	59.0136957214142
"Quentin Reynolds"	1948	60.1778226020489	59.0144381336589
"Quentin Tarantino"	1993	60.1795647558386	59.0161889596603
"Quentin Tarantino"	1995	60.1807759673053	59.0176742211135
"Quentin Tarantino"	1996	60.1820835323462	59.0155495409436
"Quentin Tarantino"	1997	60.1834005518998	59.0170345998726
"Quentin Tarantino"	2003	60.1845051737861	59.0184133722473
"Quentin Tarantino"	2004	60.1860341717075	59.0197389366444
"Quentin Tarantino"	2007	60.1866079482146	59.0200562423728
"Quinn K. Redeker"	1978	60.1882958404075	59.021912139219
"Quinn Shephard"	2018	60.1892938617433	59.0230781473818
"Quinton Peeples"	1996	60.1876923076923	59.0210079575597
"Quinton Peeples"	2015	60.1887433027426	59.0216434141425
"Qun Dong"	2017	60.1897411415234	59.0222257585402
"R. Lee Fleming"	1999	60.1894658675012	59.0211637405188
"R. Lee Fleming Jr."	1999	60.1891906226795	59.0201018351543
"R. S. Allen"	1965	60.1909307875895	59.0222752585521
"R.A. Thorburn"	2008	60.1895948239287	59.0244484514213
"R.C. Sherriff"	1932	60.1902211380389	59.0266214137986
"R.C. Sherriff"	1933	60.1915367483296	59.0287941457206
"R.C. Sherriff"	1939	60.1943266171792	59.032131495228
"R.C. Sherriff"	1947	60.1957478394571	59.0343035894173
"R.F.I. Porto"	2013	60.1952603117379	59.0356271869367
"R.J. Stewart"	1988	60.1937125589779	59.034512007634
"R.J. Stewart"	1994	60.1929071246819	59.0316475826972
"R.J. Stewart"	2003	60.193214948317	59.0322289954943
"R.N. Warren"	1991	60.1927806636277	59.0302130817343
"Ra'anan Alexandrowicz"	2012	60.1937774950973	59.0317485556792
"Régis Wargnier"	1992	60.1950392198431	59.0323828704685
"Régis Wargnier"	2000	60.1965127987705	59.0326991361492
"Rémi Bezançon"	2015	60.1967143614202	59.0337042925278
"Rémi Lange"	2001	60.1963329977214	59.0326956706057
"Rémy Belvaux"	1992	60.1979122509538	59.0335947435354
"Rabbi Marvin Hier"	2007	60.1993323795899	59.0347056641763
"Rachel Bennette"	2012	60.1976793472502	59.0330613542439
"Rachel Boynton"	2015	60.1962913907285	59.0317350993378
"Rachel Grady"	2010	60.1958041958042	59.032104259377
"Rachel Hardisty"	2012	60.1937278169201	59.0304603485723
"Rachel Koretsky"	1995	60.192870007416	59.0279160928064
"Rachel Kronstadt-Mann"	1990	60.1909529106415	59.0274378939562
"Rachel Long"	2015	60.1882944915254	59.024311440678
"Rachel Perkins"	2010	60.187860812457	59.0241512631746
"Rachid Bouchareb"	2010	60.1881156657134	59.0250503124669
"Rachid Bouchareb"	2011	60.1884764073505	59.0267436318382
"Radha Bharadwaj"	1997	60.1877780131328	59.0236178775683
"Radu Mihaileanu"	2010	60.188668255229	59.0238284352661
"Radu Muntean"	2011	60.1890818595785	59.0245684634121
"Rae Brunton"	2012	60.186689257161	59.022502250225
"Rafa Russo"	1998	60.1864146548073	59.0209127488352
"Rafael Azcona"	1964	60.1875165440203	59.0228704537032
"Rafael Azcona"	1973	60.1887241926946	59.0228163049232
"Rafael J. Salvia"	1965	60.1881848499285	59.0235561907787
"Rafael Jackson"	2016	60.1866927800127	59.0219669701461
"Rafael Moreu"	1995	60.1871063356799	59.0205367067168
"Rafael Moreu"	1999	60.1856674076426	59.0185243992802
"Rafael Palacio Illingworth"	2017	60.1842815559672	59.0176766340302
"Rafael Yglesias"	1993	60.1852773073666	59.0191045723963
"Rafael Yglesias"	1994	60.1859554426629	59.0168809864
"Rafael Yglesias"	1995	60.1870568314107	59.0182029844428
"Rafael Yglesias"	1998	60.1882639293084	59.0189957140589
"Rafael Yglesias"	2005	60.1865608465608	59.0183597883598
"Rafe Newhouse"	1967	60.1878207502249	59.02036929263
"Raffaella Delle Donne"	2013	60.1869114379431	59.0195746481854
"Ragnhild Tronvoll"	2011	60.1868486483627	59.0209490557054
"Rahila Gupta"	2007	60.1873677528565	59.0193609818028
"Rain Kathy Li"	2007	60.1886273472626	59.020841047342
"Rainer Werner Fassbinder"	1969	60.1886702634084	59.0210515180366
"Rainer Werner Fassbinder"	1972	60.1899825461469	59.022478447136
"Rainer Werner Fassbinder"	1975	60.1928711195727	59.025913586123
"Rainer Werner Fassbinder"	1976	60.1925965097832	59.0268640930724
"Rainer Werner Fassbinder"	1977	60.1918988948231	59.0279731373275
"Rainer Werner Fassbinder"	1979	60.1934750423012	59.0295050761421
"Rajat Arora"	2009	60.191825728335	59.0286575371438
"Rajiv Joseph"	2014	60.1920799407846	59.0286560219943
"Rajiv Joseph"	2016	60.1902194025905	59.0269627279937
"Rajiv Shah (II)"	2016	60.1897864241912	59.0244237682385
"Rajkumar Gupta"	2011	60.1901992916424	59.0250568271925
"Rajkumar Hirani"	2009	60.1918807484935	59.0272227508193
"Rakesh Roshan"	2003	60.1927163169301	59.0280670225699
"Rakesh Roshan"	2006	60.1933403805497	59.0302325581395
"Rakesh Roshan"	2013	60.1928545002907	59.0309708789176
"Ralph Arlyck"	2006	60.1935313391819	59.0323961526266
"Ralph Bakshi"	1972	60.1934682661312	59.0323415948845
"Ralph Bakshi"	1973	60.1943035299091	59.0339251743817
"Ralph Bakshi"	1981	60.1953500660502	59.0340290620872
"Ralph Farquhar"	1985	60.1964493289654	59.0331818662158
"Ralph Rose"	1971	60.1958577693242	59.0315950758176
"Ralph Sall"	2003	60.1968512256974	59.0288989856298
"Ralph Spence"	1939	60.1971578002007	59.0301653547467
"Ralph Wheelwright"	1941	60.1978341257264	59.0283676703645
"Ralph Wright"	1942	60.198457556389	59.0300036976388
"Ralph Wright"	1943	60.1974434819353	59.0311113458694
"Ralph Wright"	1944	60.1978027782179	59.0326414197433
"Ralph Wright"	1953	60.1988486320904	59.0335375514947
"Ralph Wright"	1955	60.1998943754951	59.0351729601268
"Ralph Wright"	1959	60.2009400084495	59.0368081960287
"Ralph Wright"	1962	60.2019327242963	59.0379151924803
"Ralph Wright"	1967	60.2030837469638	59.0393388953427
"Ralph Wright"	1970	60.2036010349015	59.0397592269919
"Ralph Ziman"	2010	60.2045406546991	59.0406546990496
"Ralph Zondag"	1995	60.20474103796	59.0405469616177
"Rama Burshtein"	2013	60.2052053637419	59.0421286031042
"Rama Burshtein"	2017	60.2054584807053	59.0435517077548
"Rama Laurie Stagner"	1994	60.2053420608108	59.0444995777027
"Ramón Menéndez"	1988	60.2073260846617	59.0459727646997
"Ramón Menéndez"	2001	60.2078957090832	59.0467620203726
"Ramón Salazar"	2005	60.2090458095841	59.0459679121807
"Raman Rao"	1996	60.2079265396591	59.0439073302021
"Ramin Bahrani"	2006	60.2081794195251	59.0454353562005
"Ramin Bahrani"	2009	60.2092765553269	59.0472798269221
"Ramin Bahrani"	2013	60.2077353313634	59.0469079780498
"Ramin Bahrani"	2015	60.2086740885348	59.048646652245
"Ramin Niami"	2014	60.2082410045373	59.0466392318244
"Ramin Serry"	2002	60.2088103402796	59.0476391453442
"Ramiro García Bogliano"	2012	60.2070056974045	59.0471618484912
"Ramona S. Diaz"	2013	60.2076277892072	59.0473176135464
"Ramsey Gbelawoe"	2004	60.2064036290748	59.0444667158983
"Ran Jia Nan"	2012	60.2062345060394	59.0457302600348
"Ranald MacDougall"	1945	60.207858649789	59.0470464135021
"Ranald MacDougall"	1947	60.208744264543	59.0485733874796
"Ranald MacDougall"	1950	60.209102415357	59.0501529374539
"Ranald MacDougall"	1954	60.2091968570374	59.0515741180193
"Ranald MacDougall"	1963	60.2096604091964	59.0514132039654
"Rand Ravich"	1994	60.2080674927498	59.0496177168468
"Rand Ravich"	1999	60.2066329220711	59.0473478856902
"Randall Frakes"	1987	60.2058839036221	59.0463436494965
"Randall H. Faye"	1944	60.2045023196963	59.0463939266132
"Randall K. Rubin"	2006	60.2048605619695	59.0455479993674
"Randall M. Badat"	1993	60.2035846072746	59.0430152872957
"Randall McCormick"	1997	60.2012545464129	59.0400611459596
"Randall Miller"	2006	60.2012439384356	59.0381087919039
"Randall Miller"	2008	60.200274059239	59.0357331084642
"Randall Miller"	2013	60.1993148880105	59.0330434782609
"Randall Norman DeSoto"	2010	60.1996732715008	59.0299325463744
"Randall Rubin"	2006	60.2000316172208	59.0290878431786
"Randall Wallace"	1995	60.2013383918221	59.0300347771103
"Randall Wallace"	1998	60.2010643342642	59.0286105695769
"Randall Wallace"	2001	60.2013698630137	59.0268177028451
"Randall Wallace"	2002	60.2026236763079	59.027027027027
"Randall Wallace"	2010	60.2034559055948	59.0272363291539
"Randall Wallace"	2014	60.2037612600748	59.0267081072539
"Randi Barnes"	2014	60.2041719342604	59.0244416350611
"Randi Mayem Singer"	1993	60.2050566236503	59.0250724255992
"Randi Mayem Singer"	2010	60.2040450858527	59.0229116190878
"Randi Mayem Singer"	2015	60.2035603307526	59.0205930373413
"Randolph Davis"	1994	60.201548346324	59.0174847271961
"Randolph Feldman"	1981	60.2008004634262	59.0173258202117
"Randolph Kret"	1998	60.2003686150606	59.0164823591364
"Randolph Kret"	2017	60.2014111947765	59.015481017324
"Randy Barbato"	2003	60.2021903959562	59.013900589722
"Randy Barbato"	2005	60.2024956562944	59.0151634812826
"Randy Brown"	2012	60.2028008844898	59.0147414973149
"Randy Brown"	2016	60.2038957620426	59.0138983943143
"Randy Feldman"	1981	60.2031480311645	59.013739734681
"Randy Feldman"	1989	60.2027162183503	59.0123703742696
"Randy Feldman"	1997	60.2009158858827	59.0100536898621
"Randy Howze"	1988	60.20064213906	59.0110005789778
"Randy Howze"	1989	60.2008947368421	59.0112631578947
"Randy Kornfield"	1997	60.1997263301932	59.0089995263407
"Randy Mack"	2003	60.1985580465214	59.008525418377
"Randy Moore"	2013	60.1967057832974	59.0083144766616
"Randy Newman"	1986	60.1970637760471	59.0076299726373
"Randy Pearlstein"	2002	60.1962115232833	59.0078400420942
"Randy Pearlstein"	2016	60.1936756813638	59.0047353467326
"Randy Rogel"	1998	60.1940337770295	59.0064713000474
"Randy Russell"	2008	60.1946548821549	59.0084175084175
"Randy Sue Coburn"	1994	60.1946446420117	59.0092061655006
"Raolf Sanoussi"	2006	60.1924776433456	59.0065228826933
"Raoul Peck"	2001	60.1936773446952	59.007679764347
"Raoul Peck"	2017	60.194929518199	59.0097306964023
"Raoul Peck"	2018	60.1956030084679	59.0094672066481
"Raoul Ruiz"	1999	60.1970549566132	59.0105180120957
"Raoul Ruiz"	2013	60.1968342448464	59.0123580143037
"Raphael Blau"	1957	60.1977704159436	59.0135668086449
"Rapulana Seiphemo"	2010	60.1973919444737	59.0133031864549
"Rashaad Ernesto Green"	2011	60.1978547768021	59.0135128029865
"Rashid Masharawi"	2008	60.1982124079916	59.0146161934805
"Rashida Jones"	2012	60.1983071342201	59.0152463067136
"Rasmus Heisterberg"	2009	60.1997161181789	59.0166649143098
"Rasmus Heisterberg"	2012	60.2008621142827	59.0182410765915
"Rasmus Heisterberg"	2016	60.2010618166526	59.0199747687132
"Raul Garcia"	2015	60.2005781865966	59.0200788436268
"Raul Inglis"	2015	60.1983601387575	59.0176600441501
"Raven Metzner"	2005	60.196720449887	59.0150838282441
"Ravi Patel"	2015	60.1975509775068	59.016501997057
"Ravn Lanesskog"	2016	60.1965946712912	59.0173419517578
"Rawson Marshall Thurber"	2004	60.1974251182344	59.0179190751445
"Rawson Marshall Thurber"	2009	60.1954705480532	59.0154484787978
"Rawson Marshall Thurber"	2016	60.1955128205128	59.0160256410256
"Ray Ashley"	1953	60.1970787579467	59.017811170073
"Ray Bradbury"	1956	60.1977513922455	59.0191762109909
"Ray Bradbury"	1998	60.1983714210665	59.0202784344628
"Ray Griggs"	2009	60.1958394620719	59.0171779785669
"Ray Griggs"	2010	60.1961968797605	59.0140778484005
"Ray Harryhausen"	1958	60.1970269986343	59.0162306965017
"Ray Harryhausen"	1977	60.1967540311991	59.0164399390724
"Ray Kellogg"	1959	60.1946428571429	59.0144957983193
"Ray Loriga"	1998	60.1960506275931	59.0155979202773
"Ray McCormack"	2007	60.1973007037076	59.0166474109862
"Ray McKinnon"	2004	60.1970802919708	59.0177493042063
"Ray McKinnon"	2007	60.1959147237975	59.01759084226
"Ray Rigby"	1965	60.1972592670377	59.0197941825055
"Ray Russell"	1963	60.1975639208274	59.02131569276
"Ray Wright"	2006	60.1958210835783	59.0187946241075
"Ray Wright"	2010	60.1944881889764	59.0174278215223
"Ray Yeung"	2007	60.1939530733295	59.0166920371634
"Raymond Briggs"	1982	60.1955700188957	59.0177934075163
"Raymond Carver"	2006	60.1949824174671	59.0181073846638
"Raymond Chandler"	1944	60.1968090689619	59.0200482838249
"Raymond Chandler"	1946	60.1973760167935	59.0221988979271
"Raymond Chandler"	1951	60.1990449202351	59.0242443324937
"Raymond Chandler"	1975	60.1997691137115	59.0255549142048
"Raymond De Felitta"	2000	60.2008605310106	59.0271277153951
"Raymond De Felitta"	2010	60.2018468964794	59.0282806023401
"Raymond Friel"	2008	60.2009968520462	59.0264952780693
"Raymond Koenig"	1972	60.2000944336604	59.0259167934526
"Raymond Koenig"	1973	60.1988773476026	59.0243416220753
"Raymond L. Schrock"	1925	60.2000734406966	59.0260189896658
"Raymond Singer"	1998	60.2013743180864	59.0274339068401
"Raymond T. Marcus"	1956	60.2011014948859	59.0280618935222
"Raynold Gideon"	1984	60.201562991713	59.0292143081926
"Raynold Gideon"	1986	60.2033356060209	59.030891068338
"Raynold Gideon"	1992	60.2026431718062	59.029316131739
"Raynold Gideon"	1997	60.201216634328	59.0272169489748
"Raynold Gideon"	2007	60.202045097011	59.0269533298374
"Razvan Radulescu"	2006	60.2031356509884	59.0287347281212
"Razvan Radulescu"	2011	60.2035444630872	59.0294672818792
"Reb Braddock"	1996	60.2033240706758	59.0272636711582
"Rebecca Blunt"	2017	60.2040998217469	59.0290447729894
"Rebecca Drysdale"	2018	60.2051376146789	59.0308256880734
"Rebecca Frayn"	2012	60.2052317047599	59.0295659467394
"Rebecca Gilman"	2009	60.2037532106725	59.0273103737485
"Rebecca Miller"	2002	60.2037949470594	59.0278331061956
"Rebecca Miller"	2005	60.2037318517742	59.0279888883065
"Rebecca Miller"	2009	60.2031970649895	59.0284591194969
"Rebecca Miller"	2016	60.2027671505686	59.0298726481841
"Rebecca Morrison"	1998	60.2011319568179	59.0282989204486
"Rebecca Sonnenshine"	2007	60.2000733637269	59.0289786721165
"Rebecca Sonnenshine"	2008	60.1978620834207	59.0260427583316
"Reed Cowan"	2010	60.1984280848834	59.0263033796175
"Reed Fish"	2007	60.1974221942785	59.0259352404904
"Reema Kagti"	2012	60.1975690260387	59.0271912820244
"Reg Cribb"	2010	60.1971395641241	59.0270326906957
"Reggie Rock Bythewood"	2003	60.1963331587218	59.0233630172865
"Reggie Rock Bythewood"	2009	60.1965847781677	59.0229427478917
"Regina Davis"	1987	60.1936413157343	59.0198512465954
"Regina Hicks"	2007	60.1936835489446	59.0193788299377
"Regina Hicks"	2008	60.1944589923536	59.0173352885723
"Reginald Berkeley"	1933	60.1926682377586	59.0174391201885
"Reginald Harkema"	2009	60.1909300377042	59.0173334729786
"Reginald Harkema"	2014	60.1917578677279	59.0173849295701
"Reginald Hudlin"	1990	60.1928997800817	59.0193213949105
"Reginald Hudlin"	1992	60.1936227027593	59.01754018535
"Reginald Morris"	1974	60.1943979057592	59.0179581151832
"Reginald Rose"	1957	60.1963247997487	59.0201036594943
"Reginald Rose"	1958	60.1971521306669	59.0222489791645
"Reginald Rose"	1981	60.1980840705648	59.0233471182537
"Reid Carolin"	2012	60.1980737018425	59.0244451423786
"Reid Carolin"	2015	60.1978539649306	59.0247579167757
"Reidar Jönsson"	1987	60.1994137967131	59.0269025437035
"Reinhard Klooss"	2014	60.1979902653478	59.0247553252735
"Rel Dowdell"	2012	60.1989219175215	59.0260100481474
"René Clément"	1961	60.2005861112565	59.0281542728557
"René Clair"	1945	60.2014652014652	59.0302982731554
"René de Ceccatty"	2014	60.2019255925907	59.0316048349118
"René deCeccatty"	2014	60.2023859355379	59.0329112599414
"René Hardy"	1957	60.2028462303144	59.0340082666248
"René Laloux"	1973	60.2042481950403	59.0355236999058
"René Masson"	1955	60.2059639026942	59.0374051791787
"René Wheeler"	1952	60.2072086210504	59.0395480225989
"Renaud Barret"	2011	60.20834859026	59.0413244755976
"Rene Feret"	2011	60.2079715451407	59.0421592216759
"Rene Fontaine"	2003	60.207176107537	59.0403263769026
"Renee Chabria"	2005	60.2058577405858	59.0394874476987
"Renee Shafransky"	1997	60.2066314523299	59.039171591444
"Renuka Kunzru"	2010	60.205156364397	59.0371300073214
"Renzo Avanzo"	1964	60.2044135334414	59.0377032892329
"Reshef Levi"	2015	60.2044028445932	59.0364986404518
"Reverge Anselmo"	2004	60.2043921568627	59.0346666666667
"Rex McGee"	1992	60.2060023005333	59.0335668723204
"Rex Pickett"	1992	60.2053118628117	59.0328854498876
"Rezo Kveselava"	1984	60.206869510665	59.0333019657047
"Rhet Topham"	1989	60.2051858434837	59.0306863923885
"Rhett Reese"	2004	60.2038159958181	59.0303711447987
"Rhett Reese"	2009	60.2051643928702	59.0319899639329
"Rhett Reese"	2013	60.2045264478361	59.0304202383441
"Rhett Reese"	2016	60.2060837296817	59.0316730256625
"Rhett Reese"	2017	60.2058116441936	59.0320894742343
"Rian Johnson"	2006	60.2071596550823	59.0331330023517
"Rian Johnson"	2012	60.2082984949833	59.0349080267559
"Rian Johnson"	2017	60.2076082980613	59.0365783560642
"Ric Gibbs"	1997	60.2053506113491	59.0334935729961
"Ric Klass"	2012	60.2029886618946	59.0311406029573
"Ric Menello"	2008	60.2028735632184	59.0323928944619
"Ric Menello"	2014	60.2028629643174	59.0338017867405
"Ric Roman Waugh"	2008	60.2040016717166	59.0338000208965
"Ric Roman Waugh"	2013	60.2040432534086	59.0336937784046
"Ric Roman Waugh"	2017	60.20502507313	59.0339009611367
"Rich Burns"	2006	60.2041157421916	59.0313903687454
"Rich Christiano"	2002	60.2047840392751	59.0294563116937
"Rich Cowan"	1999	60.2027365782327	59.028671401713
"Rich Eustis"	1986	60.2031437672986	59.0299754556374
"Rich Hale"	1985	60.2025065274151	59.0298694516971
"Rich Herbeck"	2016	60.2016082711086	59.0313821732547
"Rich Raczelowski"	2014	60.2010756056809	59.0296052631579
"Rich Wilkes"	1995	60.2015766941631	59.0263130416623
"Rich Wilkes"	2002	60.2014617593318	59.0257374053772
"Rich Wilkes"	2005	60.199989559407	59.0234913343078
"Richard A. Colla"	1978	60.2000313201441	59.0220285013311
